572	73.4266	 -2.633575   -2.045928  2  2
573	73.4729	 -4.131630   -4.139886  1  1
574	73.5192	 -4.870751   -4.408776  2  2
575	73.3913	 -2.701857   -2.621335  2  1
576	73.4375	 -2.141906   -1.876517  2  2
577	73.4835	 -2.888545   -4.113410  1  1
578	73.5294	 -1.261515   -0.554234  2  2
579	73.5751	 -2.443015   -2.147828  2  2
580	73.6207	 -3.168558   -3.249161  1  1
581	73.4940	 -6.172129   -5.804275  2  1
582	73.5395	 -6.031878   -5.713400  2  2
583	73.4134	 -3.893712   -3.907773  1  2
584	73.4589	 -3.885146   -4.474623  1  1
585	73.3333	 -4.378040   -4.964423  1  2
586	73.3788	 -0.199520  -15.839869  1  1
587	73.2538	 -2.838454   -2.790968  2  1
588	73.2993	 -3.157755   -3.114776  2  2
589	73.3447	 -4.517843   -4.437490  2  2
590	73.2203	 -3.486326   -3.760954  1  2
591	73.2657	 -3.562579   -2.095661  2  2
592	73.3108	 -4.067188   -4.111287  1  1
593	73.3558	 -3.344975   -5.033120  1  1
594	73.4007	 -1.575108   -2.452346  1  1
595	73.2773	 -2.103657   -2.377636  1  2
596	73.3221	 -4.540988   -3.235863  2  2
597	73.3668	 -3.386845   -2.720347  2  2
598	73.4114	 -2.210435   -2.618840  1  1
599	73.4558	 -3.760894   -4.623542  1  1
600	73.5000	 -1.722739   -1.777484  1  1
601	73.3777	 -3.076132   -2.813256  2  1
602	73.4219	 -3.084749   -2.684798  2  2
603	73.3002	 -5.257398   -5.840281  1  2
604	73.3444	 -2.810608   -4.739183  1  1
605	73.3884	 -3.062229   -3.058098  2  2
606	73.4323	 -3.115018   -5.790282  1  1
607	73.3114	 -3.061009   -2.671710  2  1
608	73.3553	 -1.824750   -2.584798  1  1
609	73.3990	 -2.783169   -2.066083  2  2
610	73.4426	 -3.428461   -3.365397  2  2
611	73.4861	 -3.510110   -2.569867  2  2
612	73.5294	 -6.533799   -5.879443  2  2
613	73.4095	 -5.672670   -6.140213  1  2
614	73.4528	 -2.296672   -2.596018  1  1
615	73.4959	 -2.589822   -2.441299  2  2
616	73.3766	 -4.158488   -3.565185  2  1
617	73.2577	 -2.247669   -1.920011  2  1
618	73.1392	 -4.477010   -5.235284  1  2
619	73.1826	 -4.098141   -3.530697  2  2
620	73.2258	 -3.684749   -3.400386  2  2
621	73.2689	 -3.511742   -4.264578  1  1
622	73.3119	 -1.886693   -3.893486  1  1
623	73.3547	 -1.612413   -1.960764  1  1
624	73.2372	 -1.611216   -1.788011  1  2
625	73.2800	 -3.513711   -3.847564  1  1
626	73.3227	 -4.275181   -3.631222  2  2
627	73.3652	 -5.618439   -5.138355  2  2
628	73.4076	 -4.763359   -3.255266  2  2
629	73.4499	 -3.127757   -4.004282  1  1
630	73.4921	 -2.310872   -2.766870  1  1
631	73.5341	 -2.895439   -2.663065  2  2
632	73.5759	 -2.100408   -3.015865  1  1
633	73.6177	 -3.357292   -3.071104  2  2
634	73.6593	 -3.314058   -3.194038  2  2
635	73.7008	 -2.367273   -2.420590  1  1
636	73.7421	 -3.706663   -4.181237  1  1
637	73.7834	 -4.037875   -3.825294  2  2
638	73.6677	 -3.173504   -3.068272  2  1
639	73.7089	 -4.216115   -4.986939  1  1
640	73.5938	 -2.378866   -1.693813  2  1
641	73.6349	 -2.429295   -2.207733  2  2
642	73.6760	 -2.372524   -2.104523  2  2
643	73.5614	 -2.342964   -3.367283  1  2
644	73.4472	 -3.856747   -2.812571  2  1
645	73.4884	 -1.864727  -11.952037  1  1
646	73.5294	 -4.999760   -5.415713  1  1
647	73.5703	 -2.246462   -2.225535  2  2
648	73.6111	 -5.173637   -5.390311  1  1
649	73.4977	 -5.495441   -5.715991  1  2
650	73.3846	 -1.361430   -1.037928  2  1
651	73.4255	 -1.240708   -0.883745  2  2
652	73.3129	 -2.091099   -2.821989  1  2
653	73.2006	 -1.802014   -1.679662  2  1
654	73.0887	 -2.406729   -2.582126  1  2
655	72.9771	 -3.461528   -3.054944  2  1
656	73.0183	 -2.915815   -2.579722  2  2
657	73.0594	 -0.999561   -1.452459  1  1
658	73.1003	 -5.576631   -4.547693  2  2
659	73.1411	 -4.337562   -4.517992  1  1
660	73.1818	 -4.637971   -3.561292  2  2
661	73.2224	 -0.464477   -2.168451  1  1
662	73.2628	 -2.105466   -2.050070  2  2
663	73.3032	 -3.829563   -4.340552  1  1
664	73.1928	 -4.251702   -4.791625  1  2
665	73.0827	 -2.007416   -1.535174  2  1
666	73.1231	 -3.411073   -3.884625  1  1
667	73.1634	 -5.822034   -5.754108  2  2
668	73.0539	 -4.560370   -4.503187  2  1
669	72.9447	 -5.790322   -5.741430  2  1
670	72.9851	 -5.065693   -5.495311  1  1
671	73.0253	 -1.506394   -2.140236  1  1
672	73.0655	 -2.480648   -2.919193  1  1
673	73.1055	 -2.517840   -4.480659  1  1
674	73.1454	 -6.718797   -6.439985  2  2
675	73.1852	 -3.073440   -3.973493  1  1
676	73.2249	 -2.573582   -2.660478  1  1
677	73.2644	 -4.036564   -3.860130  2  2
678	73.3038	 -2.393722   -3.085352  1  1
679	73.1959	 -3.603032   -3.936339  1  2
680	73.2353	 -5.689628   -6.042713  1  1
681	73.2746	 -2.061204   -2.621768  1  1
682	73.1672	 -2.832296   -4.114863  1  2
683	73.2064	 -5.197125   -5.224357  1  1
684	73.2456	 -2.346233   -2.648416  1  1
685	73.1387	 -1.970043   -1.949899  2  1
686	73.0321	 -6.571821   -6.351965  2  1
687	73.0713	 -5.084704   -5.111643  1  1
688	73.1105	 -2.877143   -4.972099  1  1
689	73.0044	 -3.924401   -4.015005  1  2
690	73.0435	 -1.430800   -1.717598  1  1
691	72.9378	 -1.620921   -1.699858  1  2
692	72.9769	 -2.053808   -1.982760  2  2
693	73.0159	 -1.233287   -2.534690  1  1
694	73.0548	 -1.715432   -1.862420  1  1
695	73.0935	 -2.261163   -1.841515  2  2
696	73.1322	 -1.793636   -1.620440  2  2
697	73.1707	 -2.020061   -1.456650  2  2
698	73.2092	 -1.211406   -1.518916  1  1
699	73.1044	 -2.639648   -2.999610  1  2
700	73.1429	 -4.531526   -3.745883  2  2
701	73.1812	 -3.785858   -4.298698  1  1
702	73.2194	 -4.920512   -4.246568  2  2
703	73.2575	 -3.911520   -3.962206  1  1
704	73.2955	 -4.610620   -5.103796  1  1
705	73.1915	 -4.568115   -4.791046  1  2
706	73.0878	 -5.551788   -6.023275  1  2
707	73.1259	 -2.578508   -2.974795  1  1
708	73.1638	 -3.869620   -3.536173  2  2
709	73.2017	 -3.856040   -4.782784  1  1
710	73.0986	 -4.120719   -3.844456  2  1
711	72.9958	 -1.916580   -4.934245  1  2
712	73.0337	 -0.892010   -5.091142  1  1
713	73.0715	 -1.182135   -1.207916  1  1
714	72.9692	 -3.275909   -3.734512  1  2
715	73.0070	 -4.315731   -3.700330  2  2
716	73.0447	 -6.180525   -6.378559  1  1
717	73.0823	 -2.688684   -3.086296  1  1
718	73.1198	 -3.254387   -3.530493  1  1
719	73.1572	 -4.880376   -5.474607  1  1
720	73.1944	 -4.216497   -3.565092  2  2
721	73.2316	 -3.132400   -2.084007  2  2
722	73.2687	 -2.745529   -2.947881  1  1
723	73.3057	 -6.659563   -8.251066  1  1
724	73.3425	 -5.796376   -5.558362  2  2
725	73.2414	 -5.696406   -5.347149  2  1
726	73.1405	 -3.856052   -3.179339  2  1
727	73.1774	 -0.673485   -1.565609  1  1
728	73.0769	 -4.005463   -4.115527  1  2
729	73.1139	 -5.234967   -3.399781  2  2
730	73.1507	 -2.925763   -3.748050  1  1
731	73.1874	 -3.919283   -4.196023  1  1
732	73.0874	 -3.887508   -4.162736  1  2
733	73.1241	 -4.360153   -4.257020  2  2
734	73.1608	 -1.135525   -1.352857  1  1
735	73.1973	 -2.664900   -2.599393  2  2
736	73.2337	 -3.535217   -2.840905  2  2
737	73.1343	 -2.962625   -2.837005  2  1
738	73.1707	 -1.354958   -1.234211  2  2
739	73.2070	 -4.175812   -3.300414  2  2
740	73.1081	 -4.698229   -4.975667  1  2
741	73.1444	 -3.708389   -4.275337  1  1
742	73.1806	 -2.034065   -3.083111  1  1
743	73.2167	 -2.062819   -2.429629  1  1
744	73.1183	 -1.977609   -2.259174  1  2
745	73.1544	 -2.179798   -2.325797  1  1
746	73.0563	 -4.653855   -5.980047  1  2
747	73.0924	 -3.968030   -4.105936  1  1
748	72.9947	 -3.052896   -3.507106  1  2
749	73.0307	 -3.085683   -3.824400  1  1
750	73.0667	 -5.898795   -5.846129  2  2
751	73.1025	 -1.659995   -1.426830  2  2
752	73.1383	 -0.607670   -0.716510  1  1
753	73.0412	 -3.749797   -3.656598  2  1
754	73.0769	 -2.194130   -4.507602  1  1
755	72.9801	 -2.833891   -3.275907  1  2
756	73.0159	 -2.570150   -4.698727  1  1
757	73.0515	 -2.553586   -4.441944  1  1
758	72.9551	 -3.960537   -4.043808  1  2
759	72.9908	 -3.346278   -3.250443  2  2
760	73.0263	 -4.707367   -5.121425  1  1
761	73.0618	 -2.760220   -2.717613  2  2
762	73.0971	 -1.964819   -2.521679  1  1
763	73.1324	 -1.588838   -2.004946  1  1
764	73.0366	 -0.584265  -15.200312  1  2
765	73.0719	 -0.214222  -15.220414  1  1
766	73.1070	 -2.765285   -2.226689  2  2
767	73.1421	 -2.452482   -3.449028  1  1
768	73.1771	 -2.765063   -4.059362  1  1
769	73.0819	 -3.916769   -4.242651  1  2
770	73.1169	 -3.267603   -2.605135  2  2
771	73.0220	 -3.860628   -4.903935  1  2
772	73.0570	 -3.079540   -3.142164  1  1
773	73.0918	 -2.682807   -2.960528  1  1
774	73.1266	 -2.612776   -2.237894  2  2
775	73.0323	 -5.437181   -4.840482  2  1
776	73.0670	 -7.073253   -5.838461  2  2
777	73.1017	 -3.161314   -3.213954  1  1
778	73.1362	 -1.282729   -9.303762  1  1
779	73.1707	 -2.888148   -2.556620  2  2
780	73.2051	 -3.999640   -4.208075  1  1
781	73.2394	 -1.810056   -2.186572  1  1
782	73.1458	 -2.199340   -3.076383  1  2
783	73.1801	 -4.869134   -3.838102  2  2
784	73.2143	 -3.326840   -3.174197  2  2
785	73.1210	 -5.216592   -4.902037  2  1
786	73.1552	 -2.736537   -2.618763  2  2
787	73.1893	 -3.522662   -3.872810  1  1
788	73.0964	 -4.866115   -5.080785  1  2
789	73.1305	 -5.005385   -5.408109  1  1
790	73.1646	 -3.262062   -3.860223  1  1
791	73.1985	 -2.074839   -1.693649  2  2
792	73.2323	 -2.560391   -2.557726  2  2
793	73.2661	 -2.577777   -2.846662  1  1
794	73.1738	 -1.506667   -1.761094  1  2
795	73.2075	 -2.628956   -2.566199  2  2
796	73.2412	 -3.730387   -3.970403  1  1
797	73.2748	 -2.711440   -2.702415  2  2
798	73.3083	 -1.939983   -1.347226  2  2
799	73.3417	 -2.672471   -2.685821  1  1
800	73.2500	 -2.460815   -2.553380  1  2
801	73.2834	 -2.859026   -3.260051  1  1
802	73.1920	 -3.332805   -3.454645  1  2
803	73.2254	 -2.734435   -3.066170  1  1
804	73.2587	 -3.425658   -3.346323  2  2
805	73.2919	 -1.816476   -2.306357  1  1
806	73.3251	 -3.686274   -4.673001  1  1
807	73.3581	 -4.923820   -2.832126  2  2
808	73.2673	 -3.069778   -3.502412  1  2
809	73.3004	 -4.527057   -4.770426  1  1
810	73.3333	 -5.060312   -3.930077  2  2
811	73.3662	 -5.169600   -5.002152  2  2
812	73.2759	 -3.747997   -3.661767  2  1
813	73.3087	 -2.290235   -2.430477  1  1
814	73.3415	 -2.895299   -3.226968  1  1
815	73.3742	 -3.527654   -3.206419  2  2
816	73.2843	 -5.414647   -5.498178  1  2
817	73.3170	 -1.421226   -2.446278  1  1
818	73.2274	 -3.280100   -3.822439  1  2
819	73.2601	 -3.022481   -2.148263  2  2
820	73.2927	 -2.478213   -3.552581  1  1
821	73.3252	 -2.521766   -2.704884  1  1
822	73.3577	 -2.311154   -2.199925  2  2
823	73.2685	 -1.612759   -1.817730  1  2
824	73.3010	 -3.109754   -3.429985  1  1
825	73.3333	 -2.954855   -3.386462  1  1
826	73.3656	 -3.629653   -5.164479  1  1
827	73.2769	 -5.024673   -4.952296  2  1
828	73.3092	 -2.674581   -3.193830  1  1
829	73.3414	 -4.161686   -4.019518  2  2
830	73.3735	 -4.516545   -4.879243  1  1
831	73.2852	 -4.339616   -4.387922  1  2
832	73.3173	 -3.912228   -4.081727  1  1
833	73.3493	 -1.504686   -2.082198  1  1
834	73.3813	 -2.355839   -2.600237  1  1
835	73.4132	 -2.454743   -3.066989  1  1
836	73.4450	 -1.593339   -2.455253  1  1
837	73.4767	 -3.214166   -5.662362  1  1
838	73.5084	 -2.349731   -2.644807  1  1
839	73.5399	 -2.695938   -2.536378  2  2
840	73.5714	 -4.691222   -3.443969  2  2
841	73.6029	 -5.075002   -5.176247  1  1
842	73.5154	 -4.372465   -3.514039  2  1
843	73.5469	 -2.855866   -2.712692  2  2
844	73.5782	 -1.968440   -2.212355  1  1
845	73.6095	 -2.900689   -2.730034  2  2
846	73.5225	 -3.433714   -3.612124  1  2
847	73.4357	 -3.603409   -3.486155  2  1
848	73.3491	 -4.158014   -9.931412  1  2
849	73.3804	 -0.668480  -10.086326  1  1
850	73.2941	 -3.156488   -3.791034  1  2
851	73.2080	 -1.599998   -2.469730  1  2
852	73.2394	 -4.222909   -3.676686  2  2
853	73.2708	 -2.209450   -3.235248  1  1
854	73.3021	 -4.560131   -4.621125  1  1
855	73.3333	 -3.876834   -2.932486  2  2
856	73.3645	 -2.860493   -3.944416  1  1
857	73.3956	 -4.816926   -2.787194  2  2
858	73.4266	 -2.595056   -2.169836  2  2
859	73.4575	 -3.522118   -3.782071  1  1
860	73.4884	 -2.897476   -2.797382  2  2
861	73.5192	 -4.194557   -3.449516  2  2
862	73.5499	 -2.442501   -2.096927  2  2
863	73.5805	 -2.432530   -2.674476  1  1
864	73.6111	 -2.307334   -4.583372  1  1
865	73.6416	 -3.583379   -1.859418  2  2
866	73.6721	 -1.827106   -1.065936  2  2
867	73.5871	 -2.153997   -1.938217  2  1
868	73.6175	 -4.701396   -4.775553  1  1
869	73.6479	 -2.907967   -3.113527  1  1
870	73.5632	 -2.929645   -2.822699  2  1
871	73.5936	 -4.126958   -3.526368  2  2
872	73.6239	 -4.668157   -2.866665  2  2
873	73.6541	 -3.458433   -3.543420  1  1
874	73.6842	 -4.077322   -3.377278  2  2
875	73.7143	 -2.900028   -2.958400  1  1
876	73.6301	 -3.007743   -3.011988  1  2
877	73.6602	 -3.465576   -2.392017  2  2
878	73.6902	 -2.020960   -2.809932  1  1
879	73.7201	 -3.529049   -2.850803  2  2
880	73.7500	 -2.354134   -1.901718  2  2
881	73.6663	 -3.903526   -4.834055  1  2
882	73.6961	 -2.800004   -3.990466  1  1
883	73.7259	 -2.421198   -2.457903  1  1
884	73.7557	 -4.201068   -4.149536  2  2
885	73.6723	 -4.170294   -4.070556  2  1
886	73.5892	 -6.114637   -6.864995  1  2
887	73.6189	 -6.035152   -5.278784  2  2
888	73.6486	 -3.670729   -3.228066  2  2
889	73.6783	 -5.025266   -4.280253  2  2
890	73.7079	 -3.387217   -3.274040  2  2
891	73.7374	 -4.366593   -3.931775  2  2
892	73.6547	 -2.475182   -2.641982  1  2
893	73.5722	 -1.282758   -1.345010  1  2
894	73.4899	 -1.874745   -2.044781  1  2
895	73.5196	 -2.016626   -2.513725  1  1
896	73.5491	 -4.985528   -4.732209  2  2
897	73.4671	 -4.358249   -4.286983  2  1
898	73.4967	 -4.799779   -3.576070  2  2
899	73.5261	 -5.315438   -5.189639  2  2
900	73.4444	 -3.283320  -10.661130  1  2
901	73.4739	 -1.742767   -3.375634  1  1
902	73.5033	 -3.723648   -3.170798  2  2
903	73.4219	 -3.572925   -4.143272  1  2
904	73.4513	 -2.933804   -3.633936  1  1
905	73.4807	 -1.699748   -1.332078  2  2
906	73.5099	 -5.979952   -5.330119  2  2
907	73.4289	 -3.069427   -3.252655  1  2
908	73.4581	 -3.008925   -4.018836  1  1
909	73.4873	 -1.373206   -1.169052  2  2
910	73.4066	 -2.521508   -2.277109  2  1
911	73.4358	 -1.618356   -1.751546  1  1
912	73.4649	 -2.950990   -2.316875  2  2
913	73.4940	 -4.879678   -3.785499  2  2
914	73.4136	 -4.626603   -4.059389  2  1
915	73.4426	 -2.608924   -3.191715  1  1
916	73.4716	 -2.922390   -2.835038  2  2
917	73.5005	 -2.668594   -4.275877  1  1
918	73.5294	 -3.085400   -4.081422  1  1
919	73.5582	 -3.253990   -2.647295  2  2
920	73.5870	 -4.206227   -2.760935  2  2
921	73.6156	 -2.024223   -3.082284  1  1
922	73.5358	 -3.699333   -3.774404  1  2
923	73.5645	 -4.775512   -5.039100  1  1
924	73.5931	 -4.546970   -2.990839  2  2
925	73.6216	 -1.566125   -1.111257  2  2
926	73.5421	 -4.258361   -4.436944  1  2
927	73.5707	 -6.755345   -5.367956  2  2
928	73.5991	 -5.010697   -4.378933  2  2
929	73.6276	 -4.555791   -4.519987  2  2
930	73.6559	 -3.076061   -5.220356  1  1
931	73.5768	 -4.517377   -5.693196  1  2
932	73.6052	 -1.047798   -0.952128  2  2
933	73.5263	 -1.313989   -1.116922  2  1
934	73.4475	 -9.266165   -7.793135  2  1
935	73.4759	 -4.910280   -5.576673  1  1
936	73.5043	 -2.446743   -2.745769  1  1
937	73.5326	 -2.477402   -1.884951  2  2
938	73.4542	 -5.277745   -5.656563  1  2
939	73.4824	 -3.505479   -3.954675  1  1
940	73.5106	 -3.475905   -2.829309  2  2
941	73.5388	 -5.132361   -4.218040  2  2
942	73.5669	 -3.011095   -2.353131  2  2
943	73.5949	 -2.395229   -2.591850  1  1
944	73.6229	 -2.121970   -1.801821  2  2
945	73.6508	 -2.303821   -2.170515  2  2
946	73.6786	 -2.349843   -1.965433  2  2
947	73.7064	 -1.489643   -2.511085  1  1
948	73.6287	 -2.407240   -2.598556  1  2
949	73.6565	 -3.936368   -4.294688  1  1
950	73.5789	 -1.974599   -2.085824  1  2
951	73.6067	 -2.173016   -2.908233  1  1
952	73.6345	 -2.482445   -2.369395  2  2
953	73.5572	 -3.421470   -3.574022  1  2
954	73.5849	 -3.956420   -2.472901  2  2
955	73.6126	 -7.597046   -7.627037  1  1
956	73.5356	 -3.968802   -5.244779  1  2
957	73.5632	 -4.370237   -5.517259  1  1
958	73.4864	 -3.039232   -2.971315  2  1
959	73.5141	 -2.279702   -2.181996  2  2
960	73.5417	 -3.114716   -4.053805  1  1
961	73.5692	 -4.415380   -4.415281  2  2
962	73.5967	 -5.071362   -5.213260  1  1
963	73.6241	 -4.702870   -3.295401  2  2
964	73.6515	 -3.034956   -2.759756  2  2
965	73.6788	 -5.963283   -5.896564  2  2
966	73.7060	 -2.862687   -2.593975  2  2
967	73.6298	 -3.199885   -2.988986  2  1
968	73.5537	 -6.890006   -6.104156  2  1
969	73.5810	 -4.696031   -4.328771  2  2
970	73.5052	 -1.636815   -1.754366  1  2
971	73.4295	 -5.153745   -4.885036  2  1
972	73.3539	 -3.477750   -3.539055  1  2
973	73.2785	 -3.016968   -3.356205  1  2
974	73.3060	 -1.865004   -2.516246  1  1
975	73.3333	 -2.583463   -3.964113  1  1
976	73.3607	 -5.209925   -5.023850  2  2
977	73.3879	 -5.095800   -3.447744  2  2
978	73.4151	 -2.925095   -4.042394  1  1
979	73.4423	 -5.196709   -5.190759  2  2
980	73.3673	 -2.653458   -3.212555  1  2
981	73.3945	 -2.815463   -3.184146  1  1
982	73.4216	 -3.757064   -3.421023  2  2
983	73.4486	 -1.692958   -2.302580  1  1
984	73.4756	 -5.662988   -6.066657  1  1
985	73.5025	 -5.070483   -4.994319  2  2
986	73.4280	 -4.962342   -4.879256  2  1
987	73.4549	 -3.599094   -4.056136  1  1
988	73.4818	 -3.938613   -3.851319  2  2
989	73.5086	 -3.817481   -4.069955  1  1
990	73.5354	 -3.745841   -4.058341  1  1
991	73.4612	 -3.351772   -3.638350  1  2
992	73.4879	 -3.510024   -4.246943  1  1
993	73.5146	 -3.308687   -2.829055  2  2
994	73.5412	 -1.415622   -2.377806  1  1
995	73.5678	 -0.758154   -0.965392  1  1
996	73.5944	 -1.353455   -2.036182  1  1
997	73.6209	 -1.401558   -1.116022  2  2
998	73.6473	 -3.961732   -4.364546  1  1
999	73.6737	 -1.334460   -1.540980  1  1
1000	73.6000	 -1.629698   -1.507470  2  1
1001	73.6264	 -4.752533   -4.485988  2  2
1002	73.6527	 -4.862190   -4.254960  2  2
1003	73.6790	 -4.364488   -5.045465  1  1
1004	73.6056	 -5.875349   -5.918256  1  2
1005	73.6318	 -3.880721   -4.003895  1  1
1006	73.6581	 -0.801074   -0.584856  2  2
1007	73.6842	 -0.997892   -1.045508  1  1
1008	73.7103	 -2.764072   -2.197507  2  2
1009	73.7364	 -3.307033   -2.465187  2  2
1010	73.6634	 -3.687068   -3.725084  1  2
1011	73.6894	 -2.280468   -2.768166  1  1
1012	73.7154	 -5.227377   -5.419699  1  1
1013	73.7414	 -2.156069   -2.027551  2  2
1014	73.7673	 -1.891870   -3.648435  1  1
1015	73.7931	 -2.637530   -1.477831  2  2
1016	73.7205	 -3.809452   -3.995110  1  2
1017	73.6480	 -2.190924   -2.717207  1  2
1018	73.5756	 -3.446122   -2.685530  2  1
1019	73.6016	 -4.041239   -3.427878  2  2
1020	73.5294	 -2.560436   -2.555875  2  1
1021	73.4574	 -2.215749   -2.237742  1  2
1022	73.4834	 -2.567221   -2.065724  2  2
1023	73.5093	 -2.287236   -2.389549  1  1
1024	73.4375	 -2.830660   -2.469131  2  1
1025	73.3659	 -6.485939   -6.615595  1  2
1026	73.2943	 -6.184070   -5.420314  2  1
1027	73.2230	 -3.679572   -4.290820  1  2
1028	73.2490	 -4.553938   -3.012703  2  2
1029	73.1778	 -2.650733   -2.792242  1  2
1030	73.2039	 -4.785677   -5.659054  1  1
1031	73.2299	 -5.625141   -5.369544  2  2
1032	73.1589	 -3.561481   -3.661566  1  2
1033	73.1849	 -2.235807   -2.462181  1  1
1034	73.2108	 -2.935941   -3.286793  1  1
1035	73.2367	 -2.906204   -3.103210  1  1
1036	73.2625	 -2.774002   -2.821570  1  1
1037	73.1919	 -3.870564   -3.947203  1  2
1038	73.2177	 -2.736662   -2.922741  1  1
1039	73.2435	 -3.551366   -3.269605  2  2
1040	73.1731	 -1.868002   -1.977827  1  2
1041	73.1988	-12.616179   -5.139151  2  2
1042	73.2246	 -3.015142   -3.688468  1  1
1043	73.2502	 -4.305783   -3.893162  2  2
1044	73.1801	 -3.269414   -3.240316  2  1
1045	73.1100	 -2.275995   -2.306428  1  2
1046	73.1358	 -2.222868   -2.622219  1  1
1047	73.1614	 -2.983427   -3.141582  1  1
1048	73.1870	 -2.923074   -2.699839  2  2
1049	73.2126	 -3.326899   -3.923695  1  1
1050	73.2381	 -2.433347   -2.928042  1  1
1051	73.1684	 -2.821133   -2.815146  2  1
1052	73.1939	 -2.285244   -2.560508  1  1
1053	73.1244	 -2.944296   -3.012055  1  2
1054	73.1499	 -2.559304   -2.210733  2  2
1055	73.1754	 -3.681837   -3.945253  1  1
1056	73.2008	 -2.327916   -1.979623  2  2
1057	73.2261	 -2.420359   -3.764144  1  1
1058	73.2514	 -2.631106   -2.443901  2  2
1059	73.2767	 -1.762085   -2.519285  1  1
1060	73.3019	 -0.505042   -0.856785  1  1
1061	73.3270	 -3.137436   -3.726408  1  1
1062	73.3522	 -2.815557   -2.698925  2  2
1063	73.3772	 -3.151611   -3.287917  1  1
1064	73.4023	 -3.722771   -5.010477  1  1
1065	73.4272	 -5.230055   -5.254829  1  1
1066	73.4522	 -2.577744   -2.446854  2  2
1067	73.4770	 -2.089821   -2.392445  1  1
1068	73.5019	 -2.212441   -1.547672  2  2
1069	73.4331	 -2.407021   -2.189080  2  1
1070	73.4579	 -0.532094   -2.808021  1  1
1071	73.4827	 -4.630538   -3.766819  2  2
1072	73.4142	 -3.027187   -3.154767  1  2
1073	73.3458	 -2.365952   -2.452329  1  2
1074	73.3706	 -3.718304   -2.386093  2  2
1075	73.3953	 -2.059107   -1.955061  2  2
1076	73.4201	 -1.520610   -2.365884  1  1
1077	73.4448	 -4.010792   -3.435013  2  2
1078	73.4694	 -3.279575   -3.123260  2  2
1079	73.4940	 -2.801339   -3.389658  1  1
1080	73.4259	 -3.992470   -3.802835  2  1
1081	73.4505	 -2.992057   -4.247377  1  1
1082	73.4750	 -1.456588   -1.101413  2  2
1083	73.4072	 -3.722474   -3.864352  1  2
1084	73.4317	 -4.603518   -5.568125  1  1
1085	73.4562	 -2.321604   -2.467021  1  1
1086	73.4807	 -2.393554   -2.623853  1  1
1087	73.5051	 -3.490040   -3.003821  2  2
1088	73.5294	 -5.261288   -4.852832  2  2
1089	73.5537	 -1.974148   -2.433650  1  1
1090	73.5780	 -4.841954   -4.841627  2  2
1091	73.5105	 -5.375363   -5.584487  1  2
1092	73.5348	 -2.770235   -1.705846  2  2
1093	73.4675	 -2.414991   -2.506427  1  2
1094	73.4918	 -5.347723   -4.905931  2  2
1095	73.5160	 -0.705435   -1.899458  1  1
1096	73.5401	 -2.861299   -3.167704  1  1
1097	73.5643	 -2.311931   -0.964830  2  2
1098	73.5883	 -1.218922   -1.524666  1  1
1099	73.5214	 -1.687905   -1.624801  2  1
1100	73.5455	 -3.485864   -3.726826  1  1
1101	73.5695	 -2.438969   -3.116735  1  1
1102	73.5935	 -2.538476   -2.135744  2  2
1103	73.5267	 -1.731763   -1.821269  1  2
1104	73.5507	 -3.048417   -3.196919  1  1
1105	73.5747	 -2.836897   -2.051388  2  2
1106	73.5986	 -2.911146   -1.972824  2  2
1107	73.5321	 -3.695396   -3.044840  2  1
1108	73.5560	 -4.809067   -3.216610  2  2
1109	73.4896	 -4.120049   -4.891432  1  2
1110	73.4234	 -2.348314   -2.211853  2  1
1111	73.4473	 -2.437399   -2.522069  1  1
1112	73.4712	 -5.562622   -5.455074  2  2
1113	73.4951	 -4.246836  -12.037737  1  1
1114	73.5189	 -2.835485   -2.599211  2  2
1115	73.5426	 -1.848371   -2.142354  1  1
1116	73.5663	 -4.466746   -3.446851  2  2
1117	73.5900	 -5.062666   -4.523154  2  2
1118	73.6136	 -3.894737   -3.998312  1  1
1119	73.6372	 -2.604509   -3.054760  1  1
1120	73.5714	 -3.200157   -3.236417  1  2
1121	73.5950	 -2.992414   -3.026297  1  1
1122	73.5294	 -3.423707   -3.333407  2  1
1123	73.5530	 -1.903973   -3.322020  1  1
1124	73.5765	 -2.832308   -2.174377  2  2
1125	73.5111	 -3.859582   -3.477662  2  1
1126	73.4458	 -2.403937   -2.767154  1  2
1127	73.4694	 -5.551954   -4.346498  2  2
1128	73.4929	 -3.586375   -3.301435  2  2
1129	73.5164	 -2.109867   -2.334058  1  1
1130	73.5398	 -4.465143   -6.087540  1  1
1131	73.4748	 -2.191875   -2.177514  2  1
1132	73.4982	 -3.591570   -3.233508  2  2
1133	73.5216	 -3.606461   -3.788514  1  1
1134	73.5450	 -3.744976   -4.193246  1  1
1135	73.5683	 -4.710708   -4.384432  2  2
1136	73.5915	 -2.220061   -2.837709  1  1
1137	73.6148	 -3.247669   -2.746989  2  2
1138	73.6380	 -4.648401   -4.123851  2  2
1139	73.6611	 -3.047295   -2.388809  2  2
1140	73.5965	 -6.115888   -7.044655  1  2
1141	73.5320	 -6.840411   -6.023325  2  1
1142	73.5552	 -4.314743   -4.412623  1  1
1143	73.5783	 -1.590543   -2.179777  1  1
1144	73.6014	 -3.776210   -3.743858  2  2
1145	73.6245	 -4.665909   -4.372026  2  2
1146	73.6475	 -1.577686   -2.501699  1  1
1147	73.6704	 -3.608378   -3.007419  2  2
1148	73.6934	 -5.925248   -4.592640  2  2
