warn: LLAMA_ARG_REPACK environment variable is set, but will be overwritten by command line argument --no-repack
0.00.340.687 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.05.517.303 I 
0.05.517.344 I system_info: n_threads = 8 (n_threads_batch = 8) / 10 | MTL : EMBED_LIBRARY = 1 | CPU : NEON = 1 | ARM_FMA = 1 | FP16_VA = 1 | DOTPROD = 1 | LLAMAFILE = 1 | ACCELERATE = 1 | REPACK = 1 | 
0.05.517.927 I multiple_choice_score: there are 13943 tasks in prompt
0.05.517.932 I multiple_choice_score: selecting 2000 random tasks from 13943 tasks available
0.05.519.040 I multiple_choice_score: preparing task data...done
0.05.612.532 I multiple_choice_score : calculating TruthfulQA score over 2000 tasks.

task	acc_norm
1581	41.30297280
1582	41.34007585
1583	41.31396083
1584	41.35101010
1585	41.32492114
1586	41.36191677
1587	41.33585381
1588	41.30982368
1589	41.28382631
1590	41.32075472
1591	41.29478316
1592	41.26884422
1593	41.24293785
1594	41.21706399
1595	41.25391850
1596	41.29072682
1597	41.26487163
1598	41.30162703
1599	41.33833646
1600	41.31250000
1601	41.28669582
1602	41.32334582
1603	41.35995009
1604	41.39650873
1605	41.37071651
1606	41.40722291
1607	41.44368388
1608	41.41791045
1609	41.45431945
1610	41.49068323
1611	41.52700186
1612	41.50124069
1613	41.53750775
1614	41.51177200
1615	41.48606811
1616	41.52227723
1617	41.55844156
1618	41.53275649
1619	41.50710315
1620	41.48148148
1621	41.45589143
1622	41.43033292
1623	41.40480591
1624	41.44088670
1625	41.47692308
1626	41.51291513
1627	41.48740012
1628	41.46191646
1629	41.43646409
1630	41.41104294
1631	41.44696505
1632	41.42156863
1633	41.39620331
1634	41.43206854
1635	41.40672783
1636	41.44254279
1637	41.41722663
1638	41.39194139
1639	41.36668700
1640	41.40243902
1641	41.37720902
1642	41.35200974
1643	41.38770542
1644	41.36253041
1645	41.33738602
1646	41.31227217
1647	41.34790528
1648	41.32281553
1649	41.29775622
1650	41.33333333
1651	41.30829800
1652	41.28329298
1653	41.25831821
1654	41.23337364
1655	41.20845921
1656	41.18357488
1657	41.21907061
1658	41.19420989
1659	41.22965642
1660	41.20481928
1661	41.24021674
1662	41.27557160
1663	41.31088394
1664	41.28605769
1665	41.32132132
1666	41.29651861
1667	41.27174565
1668	41.24700240
1669	41.22228880
1670	41.19760479
1671	41.17295033
1672	41.14832536
1673	41.12372983
1674	41.09916368
1675	41.07462687
1676	41.05011933
1677	41.02564103
1678	41.06078665
1679	41.03633115
1680	41.07142857
1681	41.04699584
1682	41.02259215
1683	41.05763518
1684	41.09263658
1685	41.12759644
1686	41.10320285
1687	41.07883817
1688	41.11374408
1689	41.08940201
1690	41.12426036
1691	41.09994086
1692	41.07565012
1693	41.11045481
1694	41.14521842
1695	41.12094395
1696	41.09669811
1697	41.07248085
1698	41.04829211
1699	41.08298999
1700	41.11764706
1701	41.15226337
1702	41.18683901
1703	41.16265414
1704	41.13849765
1705	41.17302053
1706	41.20750293
1707	41.18336262
1708	41.15925059
1709	41.13516676
1710	41.16959064
1711	41.20397428
1712	41.17990654
1713	41.21424402
1714	41.19019837
1715	41.22448980
1716	41.20046620
1717	41.23471171
1718	41.26891735
1719	41.24490983
1720	41.22093023
1721	41.19697850
1722	41.23112660
1723	41.26523506
1724	41.29930394
1725	41.27536232
1726	41.25144844
1727	41.22756225
1728	41.20370370
1729	41.23770966
1730	41.21387283
1731	41.24783362
1732	41.28175520
1733	41.31563762
1734	41.29181084
1735	41.26801153
1736	41.24423963
1737	41.22049511
1738	41.19677791
1739	41.17308798
1740	41.14942529
1741	41.12578978
1742	41.15958668
1743	41.19334481
1744	41.22706422
1745	41.26074499
1746	41.23711340
1747	41.21350887
1748	41.18993135
1749	41.16638079
1750	41.20000000
1751	41.23358081
1752	41.21004566
1753	41.24358243
1754	41.22006842
1755	41.19658120
1756	41.23006834
1757	41.20660216
1758	41.18316268
1759	41.15974986
1760	41.13636364
1761	41.11300398
1762	41.14642452
1763	41.17980715
1764	41.15646259
1765	41.13314448
1766	41.10985277
1767	41.14318053
1768	41.17647059
1769	41.15319389
1770	41.18644068
1771	41.21964992
1772	41.25282167
1773	41.22955443
1774	41.26268320
1775	41.29577465
1776	41.32882883
1777	41.30557119
1778	41.28233971
1779	41.25913435
1780	41.23595506
1781	41.26895003
1782	41.30190797
1783	41.27874369
1784	41.25560538
1785	41.23249300
1786	41.20940649
1787	41.24230554
1788	41.21923937
1789	41.25209614
1790	41.22905028
1791	41.20603015
1792	41.23883929
1793	41.27161182
1794	41.30434783
1795	41.28133705
1796	41.25835189
1797	41.23539232
1798	41.21245829
1799	41.24513619
1800	41.22222222
1801	41.19933370
1802	41.23196448
1803	41.20909595
1804	41.24168514
1805	41.21883657
1806	41.25138427
1807	41.22855562
1808	41.20575221
1809	41.23825318
1810	41.27071823
1811	41.30314743
1812	41.33554084
1813	41.36789851
1814	41.34509372
1815	41.32231405
1816	41.29955947
1817	41.33186571
1818	41.30913091
1819	41.34139637
1820	41.31868132
1821	41.35090610
1822	41.32821076
1823	41.30554032
1824	41.33771930
1825	41.31506849
1826	41.34720701
1827	41.37931034
1828	41.35667396
1829	41.33406233
1830	41.31147541
1831	41.28891316
1832	41.32096070
1833	41.29841789
1834	41.27589967
1835	41.25340599
1836	41.28540305
1837	41.26292869
1838	41.24047878
1839	41.21805329
1840	41.25000000
1841	41.22759370
1842	41.20521173
1843	41.23711340
1844	41.21475054
1845	41.19241192
1846	41.17009751
1847	41.14780726
1848	41.12554113
1849	41.15738237
1850	41.13513514
1851	41.11291194
1852	41.09071274
1853	41.06853751
1854	41.04638619
1855	41.02425876
1856	41.00215517
1857	40.98007539
1858	40.95801938
1859	40.93598709
1860	40.91397849
1861	40.89199355
1862	40.87003222
1863	40.84809447
1864	40.82618026
1865	40.85790885
1866	40.83601286
1867	40.81414033
1868	40.79229122
1869	40.77046549
1870	40.74866310
1871	40.78033137
1872	40.75854701
1873	40.73678590
1874	40.71504803
1875	40.69333333
1876	40.72494670
1877	40.70324987
1878	40.73482428
1879	40.76636509
1880	40.74468085
1881	40.77618288
1882	40.80765143
1883	40.83908656
1884	40.87048832
1885	40.84880637
1886	40.88016967
1887	40.91149974
1888	40.88983051
1889	40.92112229
1890	40.89947090
1891	40.93072448
1892	40.96194503
1893	40.94030639
1894	40.97148891
1895	40.94986807
1896	40.98101266
1897	40.95940959
1898	40.99051633
1899	40.96893102
1900	41.00000000
1901	40.97843240
1902	40.95688749
1903	40.93536521
1904	40.91386555
1905	40.94488189
1906	40.97586569
1907	40.95437861
1908	40.93291405
1909	40.91147197
1910	40.94240838
1911	40.92098378
1912	40.95188285
1913	40.98274961
1914	41.01358412
1915	40.99216710
1916	40.97077244
1917	41.00156495
1918	40.98018770
1919	40.95883273
1920	40.98958333
1921	40.96824571
1922	40.94693028
1923	40.97763911
1924	41.00831601
1925	40.98701299
1926	40.96573209
1927	40.94447327
1928	40.92323651
1929	40.90202177
1930	40.88082902
1931	40.85965821
1932	40.83850932
1933	40.86911536
1934	40.84798345
1935	40.87855297
1936	40.85743802
1937	40.83634486
1938	40.81527348
1939	40.79422383
1940	40.82474227
1941	40.85522926
1942	40.88568486
1943	40.91610911
1944	40.89506173
1945	40.87403599
1946	40.85303186
1947	40.83204931
1948	40.86242300
1949	40.89276552
1950	40.92307692
1951	40.90210149
1952	40.93237705
1953	40.91141833
1954	40.94165814
1955	40.92071611
1956	40.89979550
1957	40.92999489
1958	40.90909091
1959	40.93925472
1960	40.91836735
1961	40.89750127
1962	40.87665647
1963	40.85583291
1964	40.83503055
1965	40.81424936
1966	40.84435402
1967	40.82358922
1968	40.80284553
1969	40.78212291
1970	40.81218274
1971	40.79147641
1972	40.82150101
1973	40.80081095
1974	40.78014184
1975	40.81012658
1976	40.78947368
1977	40.81942337
1978	40.84934277
1979	40.82870136
1980	40.80808081
1981	40.78748107
1982	40.76690212
1983	40.79677257
1984	40.77620968
1985	40.75566751
1986	40.73514602
1987	40.76497232
1988	40.74446680
1989	40.72398190
1990	40.70351759
1991	40.73329985
1992	40.71285141
1993	40.69242348
1994	40.72216650
1995	40.75187970
1996	40.78156313
1997	40.81121683
1998	40.79079079
1999	40.82041021
2000	40.80000000

8.33.908.141 I Final result: 40.8000 +/- 1.0992
8.33.908.141 I Random chance: 25.0000 +/- 0.9685
8.33.908.141 I 

