warn: LLAMA_ARG_REPACK environment variable is set, but will be overwritten by command line argument --no-repack
0.05.571.581 I 
0.05.571.623 I system_info: n_threads = 8 (n_threads_batch = 8) / 10 | MTL : EMBED_LIBRARY = 1 | CPU : NEON = 1 | ARM_FMA = 1 | FP16_VA = 1 | DOTPROD = 1 | LLAMAFILE = 1 | ACCELERATE = 1 | REPACK = 1 | 
0.05.572.252 I multiple_choice_score: there are 13943 tasks in prompt
0.05.572.257 I multiple_choice_score: selecting 2000 random tasks from 13943 tasks available
0.05.573.420 I multiple_choice_score: preparing task data...done
0.05.663.992 I multiple_choice_score : calculating TruthfulQA score over 2000 tasks.

task	acc_norm
1592	42.33668342
1593	42.31010672
1594	42.28356336
1595	42.25705329
1596	42.29323308
1597	42.26675016
1598	42.30287860
1599	42.33896185
1600	42.37500000
1601	42.34853217
1602	42.38451935
1603	42.42046163
1604	42.45635910
1605	42.42990654
1606	42.46575342
1607	42.50155569
1608	42.47512438
1609	42.51087632
1610	42.54658385
1611	42.58224705
1612	42.55583127
1613	42.52944823
1614	42.50309789
1615	42.53869969
1616	42.57425743
1617	42.60977118
1618	42.58343634
1619	42.61890056
1620	42.59259259
1621	42.56631709
1622	42.54007398
1623	42.51386322
1624	42.54926108
1625	42.58461538
1626	42.55842558
1627	42.59373079
1628	42.56756757
1629	42.54143646
1630	42.51533742
1631	42.55058246
1632	42.52450980
1633	42.49846908
1634	42.53365973
1635	42.50764526
1636	42.54278729
1637	42.51679902
1638	42.49084249
1639	42.46491763
1640	42.43902439
1641	42.41316271
1642	42.38733252
1643	42.42239805
1644	42.39659367
1645	42.37082067
1646	42.34507898
1647	42.38008500
1648	42.35436893
1649	42.32868405
1650	42.36363636
1651	42.33797698
1652	42.31234867
1653	42.28675136
1654	42.26118501
1655	42.29607251
1656	42.27053140
1657	42.30537115
1658	42.27985525
1659	42.31464738
1660	42.34939759
1661	42.38410596
1662	42.41877256
1663	42.45339747
1664	42.42788462
1665	42.46246246
1666	42.43697479
1667	42.41151770
1668	42.38609113
1669	42.36069503
1670	42.33532934
1671	42.30999402
1672	42.28468900
1673	42.25941423
1674	42.29390681
1675	42.26865672
1676	42.24343675
1677	42.27787716
1678	42.31227652
1679	42.28707564
1680	42.32142857
1681	42.29625223
1682	42.27110583
1683	42.30540701
1684	42.33966746
1685	42.31454006
1686	42.34875445
1687	42.32365145
1688	42.35781991
1689	42.33274127
1690	42.36686391
1691	42.34180958
1692	42.31678487
1693	42.35085647
1694	42.38488784
1695	42.35988201
1696	42.33490566
1697	42.30995875
1698	42.28504122
1699	42.31901118
1700	42.35294118
1701	42.32804233
1702	42.36192714
1703	42.33705226
1704	42.37089202
1705	42.40469208
1706	42.43845252
1707	42.41359110
1708	42.38875878
1709	42.36395553
1710	42.39766082
1711	42.43132671
1712	42.46495327
1713	42.49854057
1714	42.47374562
1715	42.50728863
1716	42.48251748
1717	42.51601631
1718	42.49126892
1719	42.46655032
1720	42.44186047
1721	42.41719930
1722	42.45063879
1723	42.48403947
1724	42.45939675
1725	42.43478261
1726	42.46813441
1727	42.44354372
1728	42.41898148
1729	42.45228456
1730	42.42774566
1731	42.46100520
1732	42.49422633
1733	42.52740912
1734	42.50288351
1735	42.47838617
1736	42.45391705
1737	42.42947611
1738	42.40506329
1739	42.38067855
1740	42.35632184
1741	42.33199311
1742	42.36509759
1743	42.39816408
1744	42.37385321
1745	42.40687679
1746	42.43986254
1747	42.41556955
1748	42.39130435
1749	42.42424242
1750	42.40000000
1751	42.37578527
1752	42.35159817
1753	42.38448374
1754	42.36031927
1755	42.33618234
1756	42.31207289
1757	42.28799089
1758	42.26393629
1759	42.23990904
1760	42.21590909
1761	42.19193640
1762	42.16799092
1763	42.20079410
1764	42.17687075
1765	42.15297450
1766	42.12910532
1767	42.16185625
1768	42.19457014
1769	42.22724703
1770	42.25988701
1771	42.29249012
1772	42.32505643
1773	42.30118443
1774	42.33370913
1775	42.36619718
1776	42.39864865
1777	42.37478897
1778	42.35095613
1779	42.32715008
1780	42.30337079
1781	42.33576642
1782	42.36812570
1783	42.40044868
1784	42.37668161
1785	42.40896359
1786	42.38521837
1787	42.41745943
1788	42.39373602
1789	42.42593628
1790	42.40223464
1791	42.37855946
1792	42.41071429
1793	42.38706079
1794	42.41917503
1795	42.39554318
1796	42.37193764
1797	42.34835838
1798	42.32480534
1799	42.30127849
1800	42.27777778
1801	42.25430316
1802	42.28634850
1803	42.26289517
1804	42.23946785
1805	42.21606648
1806	42.24806202
1807	42.22468179
1808	42.25663717
1809	42.28855721
1810	42.26519337
1811	42.24185533
1812	42.27373068
1813	42.25041368
1814	42.22712238
1815	42.20385675
1816	42.18061674
1817	42.21243808
1818	42.18921892
1819	42.22100055
1820	42.19780220
1821	42.22954421
1822	42.20636663
1823	42.23806912
1824	42.26973684
1825	42.24657534
1826	42.22343921
1827	42.25506294
1828	42.23194748
1829	42.20885730
1830	42.18579235
1831	42.16275259
1832	42.19432314
1833	42.17130387
1834	42.20283533
1835	42.17983651
1836	42.21132898
1837	42.18835057
1838	42.16539717
1839	42.14246873
1840	42.11956522
1841	42.15100489
1842	42.12812161
1843	42.15952252
1844	42.13665944
1845	42.11382114
1846	42.09100758
1847	42.06821873
1848	42.09956710
1849	42.13088156
1850	42.10810811
1851	42.08535927
1852	42.11663067
1853	42.09390178
1854	42.07119741
1855	42.10242588
1856	42.07974138
1857	42.05708131
1858	42.08826695
1859	42.06562668
1860	42.04301075
1861	42.02041913
1862	41.99785177
1863	41.97530864
1864	41.95278970
1865	41.98391421
1866	41.96141479
1867	41.93893948
1868	41.91648822
1869	41.89406100
1870	41.87165775
1871	41.90272582
1872	41.93376068
1873	41.91137213
1874	41.88900747
1875	41.86666667
1876	41.89765458
1877	41.87533298
1878	41.90628328
1879	41.93720064
1880	41.91489362
1881	41.89261031
1882	41.92348565
1883	41.95432820
1884	41.93205945
1885	41.96286472
1886	41.99363733
1887	42.02437732
1888	42.00211864
1889	42.03282160
1890	42.01058201
1891	41.98836594
1892	42.01902748
1893	41.99683043
1894	42.02745512
1895	42.00527704
1896	42.03586498
1897	42.01370585
1898	41.99157007
1899	41.96945761
1900	41.94736842
1901	41.92530247
1902	41.90325973
1903	41.88124015
1904	41.85924370
1905	41.83727034
1906	41.86778594
1907	41.84583115
1908	41.82389937
1909	41.80199057
1910	41.83246073
1911	41.81057038
1912	41.78870293
1913	41.76685834
1914	41.79728318
1915	41.77545692
1916	41.75365344
1917	41.78403756
1918	41.76225235
1919	41.74048984
1920	41.77083333
1921	41.74908902
1922	41.72736733
1923	41.75767031
1924	41.78794179
1925	41.76623377
1926	41.74454829
1927	41.72288531
1928	41.70124481
1929	41.73146708
1930	41.70984456
1931	41.68824443
1932	41.66666667
1933	41.64511123
1934	41.62357808
1935	41.65374677
1936	41.63223140
1937	41.61073826
1938	41.58926729
1939	41.56781846
1940	41.59793814
1941	41.57650696
1942	41.60659114
1943	41.63664436
1944	41.61522634
1945	41.64524422
1946	41.62384378
1947	41.60246533
1948	41.63244353
1949	41.66239097
1950	41.69230769
1951	41.67093798
1952	41.70081967
1953	41.67946749
1954	41.70931423
1955	41.68797954
1956	41.66666667
1957	41.69647420
1958	41.67517875
1959	41.70495151
1960	41.68367347
1961	41.66241713
1962	41.64118247
1963	41.61996943
1964	41.64969450
1965	41.62849873
1966	41.65818922
1967	41.63701068
1968	41.61585366
1969	41.59471813
1970	41.62436548
1971	41.60324708
1972	41.63286004
1973	41.61175874
1974	41.59067882
1975	41.62025316
1976	41.59919028
1977	41.62873040
1978	41.65824065
1979	41.63719050
1980	41.61616162
1981	41.59515396
1982	41.62462159
1983	41.65405951
1984	41.63306452
1985	41.61209068
1986	41.64149043
1987	41.62053347
1988	41.59959759
1989	41.62895928
1990	41.60804020
1991	41.58714214
1992	41.56626506
1993	41.54540893
1994	41.57472417
1995	41.60401003
1996	41.63326653
1997	41.66249374
1998	41.64164164
1999	41.62081041
2000	41.60000000

13.38.116.961 I Final result: 41.6000 +/- 1.1024
13.38.116.962 I Random chance: 25.0000 +/- 0.9685
13.38.116.962 I 

